07614004900107523800015238000042        .015                
07614004977107523800015238000042        .015                
07614006400107523800015238000042      .00314                
07614006477107523800015238000042      .00314                
07614006500107523800015238000042        .006                
07614006577107523800015238000042        .006                
07614006700107523800015238000042        .071                
07614006777107523800015238000042        .071                
07614080000107523800015238000042        .011                
07614080077107523800015238000042        .011                
07614090000107523800015238000042        .019                
07614090077107523800015238000042        .019                
07614120000107523800015238000042        .013                
07614120077107523800015238000042        .013                
07614130000107523800015238000042        .009                
07614130077107523800015238000042        .009                
07614141000107523800015238000042        .008                
07614141077107523800015238000042        .008                
07614150000107523800015238000042        .008                
07614150077107523800015238000042        .008                
07614190000107523800015238000042        .009                
07614190077107523800015238000042        .009                
07867055900107523800015238000042        .026                
07867055977107523800015238000042        .026                
07871000471107523800015238000042        .009                
07871022800107523800015238000042        .016                
07871022877107523800015238000042        .016                
07871022900107523800015238000042         .02                
07871022977107523800015238000042         .02                
07871023100107523800015238000042        .017                
07871023171107523800015238000042        .017                
07871054600107523800015238000042        .019                
07871054677107523800015238000042        .019                
07871106000107523800015238000042        .012                
07871106077107523800015238000042        .012                
07872015000107523800015238000042        .061                
07872015077107523800015238000042        .061                
07874000800107523800015238000042        .008                
07874000871107523800015238000042        .008                
07874000900107523800015238000042        .009                
07874000971107523800015238000042        .009                
07874001000107523800015238000042        .031                
07874001077107523800015238000042        .031                
07874004000107523800015238000042       .0093                
07874004077107523800015238000042       .0093                
07874005000107523800015238000042        .004                
07874005077107523800015238000042        .004                
07874006000107523800015238000042        .013                
07874006077107523800015238000042        .013                
07874007000107523800015238000042        .007                
07874007077107523800015238000042        .007                
