078720001001013810521042          .5    
078740003001013810521042        .009    
079710439001013810521042          .1    
079710609001013810521042          .1    
079710808001013810521042        .005    
079710883001013810521042        .008    
017690622001013810618142        .005    
017691390001013810618142        .005    
017000015001014003000142        .005    
017000017001014003000142        .018    
017193119001014003000142        .014    
017490178001014003000142        .005    
017490443001014003000142        .005    
017690473001014003000142        .006    
017790001001014003000142        .015    
017790002001014003000142        .015    
017790006001014003000142        .007    
062650233001014003000142        .007    
062660164001014003000142        .001    
062660221001014003000142        .004    
062660222001014003000142        .006    
062720415001014003000142        .005    
062830062001014003000142        .006    
072730117001014003000142         .04    
072740018001014003000142       .0025    
072740022001014003000142        .001    
072740023001014003000142        .001    
072750023001014003000142        .002    
724600165001014003000142        .026    
017193119001014003200142        .005    
017690622001014003200142        .025    
017691390001014003200142          .2    
062650204001014003200142        .022    
062650305001014003200142        .028    
062650382001014003200142        .036    
062650516001014003200142        .011    
062650801011014003200142        .007    
062650839021014003200142        .108    
062650871011014003200142        .004    
062650877001014003200142        .004    
062650947011014003200142        .108    
062660146001014003200142       .0075    
062710136001014003200142       .0005    
062710303011014003200142      .00036    
062830083001014003200142       .0001    
072710137001014003200142          .2    
072750033001014003200142         .01    
072750034001014003200142       .0009    
078720001001014003200142         1.4    
078740001001014003200142        .055    
079260239001014003200142        .003    
079710813001014003200142        .001    
079710822001014003200142        .001    
079710823001014003200142        .001    
079710857001014003200142         .06    
079710859001014003200142        .054    
079710908001014003200142         .05    
079710915001014003200142        .007    
079710923001014003200142        .002    
079710958001014003200142         .01    
721101601791014003200142        .002    
721500300791014003200142        .003    
017690622001015300000142         .05    
017691390001015300000142         .05    
062650382001015300000142        .025    
062650801011015300000142        .005    
062650802001015300000142        .002    
062650811001015300000142        .002    
062650839021015300000142        .035    
062650947011015300000142        .035    
062660146001015300000142        .005    
062710136001015300000142       .0015    
062710303011015300000142       .0015    
062710322001015300000142        .003    
072710137001015300000142          .1    
072710161001015300000142         .01    
072750011001015300000142         .01    
078670608001015300000142        .008    
078670611001015300000142         .01    
078720001001015300000142         .25    
078740003001015300000142        .006    
079710439001015300000142          .1    
079710609001015300000142        .014    
079710808001015300000142         .01    
079710883001015300000142         .01    
017490352011015380702042      .00024    
017490464011015380702042      .00024    
017490352011015381011142       .0004    
017490464011015381011142       .0006    
017690622001015390705042        .003    
017691390001015390705042        .037    
062650382001015390705042        .006    
062650801011015390705042        .001    
062650839021015390705042        .018    
062650947011015390705042        .018    
062660146001015390705042        .001    
062710136001015390705042        .001    
062710303011015390705042        .001    
062710322001015390705042        .001    
062830083001015390705042        .001    
072710137001015390705042        .212    
072750011001015390705042       .0008    
078670608001015390705042        .001    
078720001001015390705042        .485    
079710609001015390705042         .03    
017000008001015391904042       .0065    
017000056001015391904042       .0075    
017030099001015391904042        .032    
017193043001015391904042        .025    
017390151001015391904042         .01    
017390152001015391904042        .015    
017390165001015391904042         .01    
017390166001015391904042        .005    
017390185001015391904042       .0035    
017390186001015391904042         .02    
017390195001015391904042        .003    
017390201001015391904042         .01    
017390206001015391904042         .01    
017490204001015391904042        .003    
017490316001015391904042         .02    
017490352011015391904042         .32    
017490353001015391904042         .05    
017490417001015391904042         .02    
017490464011015391904042          .5    
017490483001015391904042       .0015    
017490531001015391904042       .0055    
017490546001015391904042        .005    
017490705001015391904042        .005    
017495013001015391904042         .52    
017495063001015391904042        .705    
017495132001015391904042         .73    
017495157001015391904042        .005    
017495162001015391904042        .545    
017690226001015391904042        .003    
017690411001015391904042       .0035    
017690445001015391904042         .02    
017690487001015391904042        .005    
062010201001015391904042        .012    
062010202001015391904042        .012    
062570036001015391904042         .01    
062650204001015391904042        .066    
062650305001015391904042        .121    
062650516001015391904042        .053    
062650871011015391904042        .016    
062650877001015391904042        .017    
062727001001015391904042       .0007    
072720253001015391904042        .018    
072720254001015391904042        .018    
072750033001015391904042        .075    
072750034001015391904042         .07    
078740001001015391904042         .31    
079710813001015391904042        .009    
079710822001015391904042        .007    
079710823001015391904042        .007    
079710857001015391904042        .436    
079710859001015391904042        .393    
079710908001015391904042         .28    
079710915001015391904042        .042    
079710923001015391904042        .016    
079710958001015391904042        .055    
718010306011015391904042       .0016    
078720001001015392600242          13    
005401322001015450110042        .005    
017193119001015450110042         .03    
017690622001015450110042         .09    
017691390001015450110042        1.38    
062650382001015450110042         3.5    
062650839021015450110042       6.838    
062650947011015450110042       6.934    
062660146001015450110042        .022    
062710136001015450110042        .001    
062710322001015450110042        .001    
062830083001015450110042       .0004    
072710137001015450110042           2    
072730117001015450110042        .045    
072750011001015450110042        .048    
078670608001015450110042        .064    
078720001001015450110042           5    
079260239001015450110042        .008    
079710609001015450110042           2    
721101601791015450110042        .006    
721500300791015450110042         .01    
017000008001015460210042        .005    
017000056001015460210042        .008    
017030099001015460210042        .007    
017193043001015460210042         .03    
017390151001015460210042        .009    
017390152001015460210042        .015    
017390165001015460210042        .012    
017390166001015460210042        .005    
017390185001015460210042        .003    
017390186001015460210042        .022    
017390195001015460210042        .002    
017390201001015460210042         .01    
017390206001015460210042        .011    
017490204001015460210042        .003    
017490316001015460210042        .027    
017490352011015460210042        .303    
017490353001015460210042        .059    
017490417001015460210042        .002    
017490464011015460210042         .49    
017490483001015460210042        .002    
017490531001015460210042        .005    
017490546001015460210042        .005    
017490705001015460210042        .006    
017495013001015460210042        .186    
017495063001015460210042        .255    
017495132001015460210042        .267    
017495157001015460210042        .002    
017495162001015460210042        .196    
017690226001015460210042        .004    
017690411001015460210042        .003    
017690445001015460210042        .024    
017690487001015460210042        .004    
062010201001015460210042        .045    
062010202001015460210042        .045    
062570036001015460210042        .035    
062650204001015460210042         .28    
062650305001015460210042        .355    
062650516001015460210042         .14    
062650871011015460210042        .055    
062650877001015460210042        .065    
062727001001015460210042       .0025    
072720253001015460210042        .013    
072720254001015460210042        .013    
072750033001015460210042        .035    
072750034001015460210042        .033    
078740001001015460210042        .202    
079710813001015460210042        .006    
079710822001015460210042        .004    
079710823001015460210042        .004    
079710857001015460210042        .228    
079710859001015460210042        .206    
079710908001015460210042        .184    
079710915001015460210042        .028    
079710923001015460210042        .009    
079710958001015460210042        .037    
718010306011015460210042        .005    
017193043001015460640033        .317    
017193119001015460640033         .01    
017390151001015460640033        .238    
017390152001015460640033        .317    
017390186001015460640033        .277    
017390206001015460640033        .238    
017490178001015460640033        .001    
017490352011015460640033        .396    
017490353001015460640033        .396    
017490443001015460640033        .002    
017490464011015460640033        .396    
017495063001015460640033         .02    
017495132001015460640033         .02    
017690445001015460640033        .317    
017690473001015460640033       .0015    
017690622001015460640033        .396    
017691390001015460640033        .396    
017790001001015460640033        .002    
017790002001015460640033        .002    
017790006001015460640033        .003    
062010201001015460640033        .025    
062010202001015460640033        .025    
062570036001015460640042         .02    
062650204001015460640033         .15    
062650305001015460640033         .18    
062650382001015460640033        .795    
062650516001015460640033        .075    
062650801011015460640033        .208    
062650802001015460640033        .058    
062650811001015460640033        .054    
062650839021015460640033       2.332    
062650871011015460640033        .025    
062650877001015460640033        .028    
062650947011015460640033       2.415    
062660146001015460640033         .19    
062660164001015460640033        .018    
062710136001015460640033        .067    
062710224001015460640033        .022    
062710303011015460640033        .067    
062710322001015460640033        .108    
062720415001015460640033        .083    
062830062001015460640033        .083    
062830083001015460640033        .009    
072710137001015460640033         3.2    
072710161001015460640033        .106    
072720253001015460640033        .022    
072720254001015460640033        .022    
072720293001015460640033        .159    
072730117001015460640033        .056    
072750011001015460640033        .061    
072750033001015460640033        .059    
072750034001015460640033        .055    
078670608001015460640033        .075    
078670611001015460640033        .039    
078720001001015460640033         6.3    
078740001001015460640033         .34    
078740003001015460640033         .14    
079710292001015460640033        .007    
079710439001015460640033          .2    
079710609001015460640033       1.538    
079710808001015460640033        .075    
079710857001015460640033        .383    
079710859001015460640033        .346    
079710883001015460640033         .12    
079710908001015460640033        .309    
079710915001015460640033        .047    
079710958001015460640033        .061    
724600165001015460640033        .031    
072710137001015461600342         1.2    
072710161001015461600342        .145    
072720293001015461600342        .102    
072750011001015461600342        .043    
078670494001015461600342        .013    
078670495001015461600342        .014    
078670608001015461600342        .063    
078670611001015461600342        .025    
078720001001015461600342         4.2    
078740003001015461600342        .092    
079670192001015461600342        .009    
079710015001015461600342        .007    
079710609001015461600342        1.23    
079710808001015461600342        .065    
079710883001015461600342        .057    
017193119001015464100042          .4    
017691390001015464100042           2    
072710137001015464100042           2    
072730117001015464100042        .039    
072750011001015464100042        .042    
078670608001015464100042        .055    
078720001001015464100042       122.5    
079710609001015464100042         .35    
062650382001015464110042           4    
062650839021015464110042           8    
062650947011015464110042           8    
062660146001015464110042        .025    
062710136001015464110042        .002    
062710303011015464110042        .001    
062710322001015464110042        .002    
062830083001015464110042       .0004    
017495063001015468400042         1.2    
017495132001015468400042         1.3    
062650801011015468400042          .1    
072710137001015468400042          14    
078720001001015468400042           3    
079710609001015468400042          14    
017193119001015470210042       .0005    
017690622001015470210042        .005    
017691390001015470210042         .06    
062650382001015470210042        .015    
062650387001015470210042      .00006    
062650388001015470210042       .0001    
062650389001015470210042       .0001    
062650456001015470210042      .00008    
062650801011015470210042        .003    
062650802001015470210042       .0009    
062650811001015470210042       .0009    
062650839021015470210042        .045    
062650946001015470210042       .0001    
062650947011015470210042        .045    
062650968011015470210042      .00006    
062660146001015470210042        .005    
062660219001015470210042      .00006    
062710136001015470210042        .001    
062710224001015470210042       .0005    
062710303011015470210042        .001    
062710322001015470210042        .001    
062830083001015470210042       .0002    
072710137001015470210042           2    
072710161001015470210042        .005    
072720293001015470210042        .008    
072750011001015470210042        .005    
078670494001015470210042       .0006    
078670495001015470210042       .0009    
078670608001015470210042       .0078    
078670611001015470210042        .002    
078720001001015470210042          .5    
078740003001015470210042        .007    
079670192001015470210042       .0003    
079710015001015470210042       .0003    
079710292001015470210042       .0002    
079710609001015470210042           2    
079710808001015470210042        .004    
079710883001015470210042        .006    
017000008001015471100042         .03    
017000056001015471100042        .033    
017030099001015471100042        .032    
017193043001015471100042        .035    
017390151001015471100042        .032    
017390152001015471100042        .032    
017390165001015471100042        .032    
017390166001015471100042        .032    
017390185001015471100042         .03    
017390186001015471100042        .032    
017390195001015471100042        .032    
017390201001015471100042         .03    
017390206001015471100042         .03    
017490204001015471100042         .03    
017490316001015471100042         .03    
017490352011015471100042         .05    
017490353001015471100042        .035    
017490417001015471100042         .03    
017490464011015471100042         .06    
017490483001015471100042         .03    
017490531001015471100042         .03    
017490546001015471100042        .031    
017490705001015471100042        .032    
017495013001015471100042         .05    
017495063001015471100042         .09    
017495132001015471100042         .09    
017495157001015471100042         .03    
017495162001015471100042         .05    
017690226001015471100042         .03    
017690411001015471100042         .03    
017690445001015471100042         .03    
017690487001015471100042         .03    
062010201001015471100042       .0005    
062010202001015471100042       .0005    
062570036001015471100042       .0005    
062650204001015471100042        .002    
062650305001015471100042        .005    
062650516001015471100042       .0015    
062650871011015471100042       .0005    
062650877001015471100042       .0005    
062727001001015471100042       .0005    
718010306011015471100042      .00005    
072720253001015471110042       .0105    
072720254001015471110042       .0105    
072750033001015471110042       .0115    
072750034001015471110042       .0113    
078740001001015471110042        .016    
079710813001015471110042       .0103    
079710822001015471110042       .0102    
079710823001015471110042       .0102    
079710857001015471110042        .018    
079710859001015471110042        .018    
079710908001015471110042        .015    
079710915001015471110042        .011    
079710923001015471110042       .0105    
079710958001015471110042       .0113    
017490352011015475800142       .0003    
017490464011015475800142       .0003    
005401322001015480140042        .001    
017690622001015480140042          .2    
017691390001015480140042         1.4    
062650382001015480140042         3.9    
062650387001015480140042        .001    
062650388001015480140042        .003    
062650389001015480140042        .003    
062650456001015480140042        .005    
062650801011015480140042         .12    
062650802001015480140042        .015    
062650811001015480140042        .015    
062650839021015480140042        7.72    
062650946001015480140042       .0015    
062650947011015480140042       7.823    
062650968011015480140042       .0015    
062660146001015480140042        .044    
062660219001015480140042       .0015    
062710136001015480140042        .017    
062710224001015480140042        .005    
062710303011015480140042        .015    
062710322001015480140042        .027    
